pair_id,race,age,gender,image_A_index,image_B_index,image_A_age,image_A_gender,image_B_age,image_B_gender,baseline_distance,baseline_is_false_accept,distance_threshold
Southeast_Asian_000055,Southeast_Asian,10-19,Female,4705,10194,10-19,Female,10-19,Female,1.424994,False,1.0
Southeast_Asian_000056,Southeast_Asian,10-19,Female,4705,1900,10-19,Female,10-19,Female,1.6702651,False,1.0
Southeast_Asian_000057,Southeast_Asian,10-19,Female,8070,10194,10-19,Female,10-19,Female,1.0723734,False,1.0
Southeast_Asian_000058,Southeast_Asian,10-19,Female,8070,1900,10-19,Female,10-19,Female,1.2928123,False,1.0
Southeast_Asian_000059,Southeast_Asian,10-19,Female,10194,1900,10-19,Female,10-19,Female,0.8856137,True,1.0
Southeast_Asian_000060,Southeast_Asian,20-29,Male,5624,5122,20-29,Male,20-29,Male,1.2948526,False,1.0
Southeast_Asian_000061,Southeast_Asian,20-29,Male,5624,8110,20-29,Male,20-29,Male,1.6098936,False,1.0
Southeast_Asian_000062,Southeast_Asian,20-29,Male,5624,7491,20-29,Male,20-29,Male,1.3561715,False,1.0
Southeast_Asian_000063,Southeast_Asian,20-29,Male,5624,2058,20-29,Male,20-29,Male,1.480655,False,1.0
Southeast_Asian_000064,Southeast_Asian,20-29,Male,5122,8110,20-29,Male,20-29,Male,2.0092711,False,1.0
Southeast_Asian_000065,Southeast_Asian,20-29,Male,5122,7491,20-29,Male,20-29,Male,1.4019656,False,1.0
Southeast_Asian_000066,Southeast_Asian,20-29,Male,5122,2058,20-29,Male,20-29,Male,1.2311573,False,1.0
Southeast_Asian_000067,Southeast_Asian,20-29,Male,8110,7491,20-29,Male,20-29,Male,1.878382,False,1.0
Southeast_Asian_000068,Southeast_Asian,20-29,Male,8110,2058,20-29,Male,20-29,Male,1.8773499,False,1.0
Southeast_Asian_000069,Southeast_Asian,20-29,Male,7491,2058,20-29,Male,20-29,Male,1.4213763,False,1.0
Southeast_Asian_000070,Southeast_Asian,20-29,Female,8168,7976,20-29,Female,20-29,Female,1.6044939,False,1.0
Southeast_Asian_000071,Southeast_Asian,20-29,Female,8168,4459,20-29,Female,20-29,Female,0.585406,True,1.0
Southeast_Asian_000072,Southeast_Asian,20-29,Female,8168,5543,20-29,Female,20-29,Female,0.81066614,True,1.0
Southeast_Asian_000073,Southeast_Asian,20-29,Female,8168,4557,20-29,Female,20-29,Female,1.9769652,False,1.0
Southeast_Asian_000074,Southeast_Asian,20-29,Female,7976,4459,20-29,Female,20-29,Female,1.5531693,False,1.0
Southeast_Asian_000075,Southeast_Asian,20-29,Female,7976,5543,20-29,Female,20-29,Female,1.4667296,False,1.0
Southeast_Asian_000076,Southeast_Asian,20-29,Female,7976,4557,20-29,Female,20-29,Female,2.07962,False,1.0
Southeast_Asian_000077,Southeast_Asian,20-29,Female,4459,5543,20-29,Female,20-29,Female,0.8404225,True,1.0
Southeast_Asian_000078,Southeast_Asian,20-29,Female,4459,4557,20-29,Female,20-29,Female,1.7046356,False,1.0
Southeast_Asian_000079,Southeast_Asian,20-29,Female,5543,4557,20-29,Female,20-29,Female,1.6190417,False,1.0
Southeast_Asian_000080,Southeast_Asian,30-39,Male,4625,2829,30-39,Male,30-39,Male,1.047668,False,1.0
Southeast_Asian_000081,Southeast_Asian,30-39,Male,4625,274,30-39,Male,30-39,Male,0.90982974,True,1.0
Southeast_Asian_000082,Southeast_Asian,30-39,Male,4625,2249,30-39,Male,30-39,Male,1.7256199,False,1.0
Southeast_Asian_000083,Southeast_Asian,30-39,Male,4625,7633,30-39,Male,30-39,Male,1.0817046,False,1.0
Southeast_Asian_000084,Southeast_Asian,30-39,Male,2829,274,30-39,Male,30-39,Male,1.5840877,False,1.0
Southeast_Asian_000085,Southeast_Asian,30-39,Male,2829,2249,30-39,Male,30-39,Male,1.520039,False,1.0
Southeast_Asian_000086,Southeast_Asian,30-39,Male,2829,7633,30-39,Male,30-39,Male,1.3994758,False,1.0
Southeast_Asian_000087,Southeast_Asian,30-39,Male,274,2249,30-39,Male,30-39,Male,1.4049375,False,1.0
Southeast_Asian_000088,Southeast_Asian,30-39,Male,274,7633,30-39,Male,30-39,Male,1.2762347,False,1.0
Southeast_Asian_000089,Southeast_Asian,30-39,Male,2249,7633,30-39,Male,30-39,Male,1.8207408,False,1.0
Southeast_Asian_000090,Southeast_Asian,30-39,Female,2720,1996,30-39,Female,30-39,Female,1.3668594,False,1.0
Southeast_Asian_000091,Southeast_Asian,30-39,Female,2720,10018,30-39,Female,30-39,Female,1.2651094,False,1.0
Southeast_Asian_000092,Southeast_Asian,30-39,Female,2720,9226,30-39,Female,30-39,Female,1.4089838,False,1.0
Southeast_Asian_000093,Southeast_Asian,30-39,Female,2720,6233,30-39,Female,30-39,Female,1.5042078,False,1.0
Southeast_Asian_000094,Southeast_Asian,30-39,Female,1996,10018,30-39,Female,30-39,Female,0.9630996,True,1.0
Southeast_Asian_000095,Southeast_Asian,30-39,Female,1996,9226,30-39,Female,30-39,Female,1.3269024,False,1.0
Southeast_Asian_000096,Southeast_Asian,30-39,Female,1996,6233,30-39,Female,30-39,Female,1.9610813,False,1.0
Southeast_Asian_000097,Southeast_Asian,30-39,Female,10018,9226,30-39,Female,30-39,Female,1.2957567,False,1.0
Southeast_Asian_000098,Southeast_Asian,30-39,Female,10018,6233,30-39,Female,30-39,Female,1.8302877,False,1.0
Southeast_Asian_000099,Southeast_Asian,30-39,Female,9226,6233,30-39,Female,30-39,Female,1.7589216,False,1.0
Southeast_Asian_000100,Southeast_Asian,40-49,Male,9608,1527,40-49,Male,40-49,Male,1.518603,False,1.0
Southeast_Asian_000101,Southeast_Asian,40-49,Male,9608,5235,40-49,Male,40-49,Male,0.9645438,True,1.0
Southeast_Asian_000102,Southeast_Asian,40-49,Male,9608,2727,40-49,Male,40-49,Male,1.5626822,False,1.0
Southeast_Asian_000103,Southeast_Asian,40-49,Male,9608,9515,40-49,Male,40-49,Male,1.3149188,False,1.0
Southeast_Asian_000104,Southeast_Asian,40-49,Male,1527,5235,40-49,Male,40-49,Male,1.9567946,False,1.0
Southeast_Asian_000105,Southeast_Asian,40-49,Male,1527,2727,40-49,Male,40-49,Male,1.3221956,False,1.0
Southeast_Asian_000106,Southeast_Asian,40-49,Male,1527,9515,40-49,Male,40-49,Male,1.1423752,False,1.0
Southeast_Asian_000107,Southeast_Asian,40-49,Male,5235,2727,40-49,Male,40-49,Male,1.5008332,False,1.0
Southeast_Asian_000108,Southeast_Asian,40-49,Male,5235,9515,40-49,Male,40-49,Male,1.0884558,False,1.0
Southeast_Asian_000109,Southeast_Asian,40-49,Male,2727,9515,40-49,Male,40-49,Male,0.95843124,True,1.0
Southeast_Asian_000110,Southeast_Asian,40-49,Female,2380,9458,40-49,Female,40-49,Female,1.7615337,False,1.0
Southeast_Asian_000111,Southeast_Asian,40-49,Female,2380,5442,40-49,Female,40-49,Female,2.086217,False,1.0
Southeast_Asian_000112,Southeast_Asian,40-49,Female,2380,7561,40-49,Female,40-49,Female,1.2714365,False,1.0
Southeast_Asian_000113,Southeast_Asian,40-49,Female,2380,6163,40-49,Female,40-49,Female,1.955714,False,1.0
Southeast_Asian_000114,Southeast_Asian,40-49,Female,9458,5442,40-49,Female,40-49,Female,1.0832903,False,1.0
Southeast_Asian_000115,Southeast_Asian,40-49,Female,9458,7561,40-49,Female,40-49,Female,1.2096164,False,1.0
Southeast_Asian_000116,Southeast_Asian,40-49,Female,9458,6163,40-49,Female,40-49,Female,1.4186145,False,1.0
Southeast_Asian_000117,Southeast_Asian,40-49,Female,5442,7561,40-49,Female,40-49,Female,1.6084697,False,1.0
Southeast_Asian_000118,Southeast_Asian,40-49,Female,5442,6163,40-49,Female,40-49,Female,0.98852277,True,1.0
Southeast_Asian_000119,Southeast_Asian,40-49,Female,7561,6163,40-49,Female,40-49,Female,1.2394495,False,1.0
Southeast_Asian_000120,Southeast_Asian,50-59,Male,9596,10061,50-59,Male,50-59,Male,0.91795313,True,1.0
Southeast_Asian_000121,Southeast_Asian,50-59,Male,9596,4386,50-59,Male,50-59,Male,0.976908,True,1.0
Southeast_Asian_000122,Southeast_Asian,50-59,Male,9596,6753,50-59,Male,50-59,Male,0.87598526,True,1.0
Southeast_Asian_000123,Southeast_Asian,50-59,Male,9596,10140,50-59,Male,50-59,Male,1.1147029,False,1.0
Southeast_Asian_000124,Southeast_Asian,50-59,Male,10061,4386,50-59,Male,50-59,Male,1.2433313,False,1.0
Southeast_Asian_000125,Southeast_Asian,50-59,Male,10061,6753,50-59,Male,50-59,Male,0.88323045,True,1.0
Southeast_Asian_000126,Southeast_Asian,50-59,Male,10061,10140,50-59,Male,50-59,Male,1.7050898,False,1.0
Southeast_Asian_000127,Southeast_Asian,50-59,Male,4386,6753,50-59,Male,50-59,Male,1.0816268,False,1.0
Southeast_Asian_000128,Southeast_Asian,50-59,Male,4386,10140,50-59,Male,50-59,Male,1.702024,False,1.0
Southeast_Asian_000129,Southeast_Asian,50-59,Male,6753,10140,50-59,Male,50-59,Male,1.6080647,False,1.0
Southeast_Asian_000130,Southeast_Asian,50-59,Female,8112,8603,50-59,Female,50-59,Female,1.1772277,False,1.0
Southeast_Asian_000131,Southeast_Asian,50-59,Female,8112,2605,50-59,Female,50-59,Female,1.2249901,False,1.0
Southeast_Asian_000132,Southeast_Asian,50-59,Female,8112,9128,50-59,Female,50-59,Female,1.4711504,False,1.0
Southeast_Asian_000133,Southeast_Asian,50-59,Female,8112,3419,50-59,Female,50-59,Female,1.1592731,False,1.0
Southeast_Asian_000134,Southeast_Asian,50-59,Female,8603,2605,50-59,Female,50-59,Female,0.6367698,True,1.0
Southeast_Asian_000135,Southeast_Asian,50-59,Female,8603,9128,50-59,Female,50-59,Female,0.75601655,True,1.0
Southeast_Asian_000136,Southeast_Asian,50-59,Female,8603,3419,50-59,Female,50-59,Female,1.0323195,False,1.0
Southeast_Asian_000137,Southeast_Asian,50-59,Female,2605,9128,50-59,Female,50-59,Female,0.92046684,True,1.0
Southeast_Asian_000138,Southeast_Asian,50-59,Female,2605,3419,50-59,Female,50-59,Female,1.2370113,False,1.0
Southeast_Asian_000139,Southeast_Asian,50-59,Female,9128,3419,50-59,Female,50-59,Female,1.1351568,False,1.0
Southeast_Asian_000140,Southeast_Asian,60-69,Male,3706,10454,60-69,Male,60-69,Male,1.6266804,False,1.0
Southeast_Asian_000141,Southeast_Asian,60-69,Male,3706,3713,60-69,Male,60-69,Male,0.99979305,True,1.0
Southeast_Asian_000142,Southeast_Asian,60-69,Male,3706,9109,60-69,Male,60-69,Male,0.9328808,True,1.0
Southeast_Asian_000143,Southeast_Asian,60-69,Male,3706,7997,60-69,Male,60-69,Male,1.2780547,False,1.0
Southeast_Asian_000144,Southeast_Asian,60-69,Male,10454,3713,60-69,Male,60-69,Male,1.81176,False,1.0
Southeast_Asian_000145,Southeast_Asian,60-69,Male,10454,9109,60-69,Male,60-69,Male,1.4337903,False,1.0
Southeast_Asian_000146,Southeast_Asian,60-69,Male,10454,7997,60-69,Male,60-69,Male,1.3942845,False,1.0
Southeast_Asian_000147,Southeast_Asian,60-69,Male,3713,9109,60-69,Male,60-69,Male,1.1931205,False,1.0
Southeast_Asian_000148,Southeast_Asian,60-69,Male,3713,7997,60-69,Male,60-69,Male,1.3960006,False,1.0
Southeast_Asian_000149,Southeast_Asian,60-69,Male,9109,7997,60-69,Male,60-69,Male,0.9279679,True,1.0
Southeast_Asian_000150,Southeast_Asian,60-69,Female,4660,3174,60-69,Female,60-69,Female,1.5408971,False,1.0
Southeast_Asian_000151,Southeast_Asian,60-69,Female,4660,9181,60-69,Female,60-69,Female,1.1233332,False,1.0
Southeast_Asian_000152,Southeast_Asian,60-69,Female,4660,1174,60-69,Female,60-69,Female,1.03964,False,1.0
Southeast_Asian_000153,Southeast_Asian,60-69,Female,4660,7133,60-69,Female,60-69,Female,1.2842745,False,1.0
Southeast_Asian_000154,Southeast_Asian,60-69,Female,3174,9181,60-69,Female,60-69,Female,1.228684,False,1.0
Southeast_Asian_000155,Southeast_Asian,60-69,Female,3174,1174,60-69,Female,60-69,Female,1.3048348,False,1.0
Southeast_Asian_000156,Southeast_Asian,60-69,Female,3174,7133,60-69,Female,60-69,Female,1.4849267,False,1.0
Southeast_Asian_000157,Southeast_Asian,60-69,Female,9181,1174,60-69,Female,60-69,Female,0.8631183,True,1.0
Southeast_Asian_000158,Southeast_Asian,60-69,Female,9181,7133,60-69,Female,60-69,Female,1.0023103,False,1.0
Southeast_Asian_000159,Southeast_Asian,60-69,Female,1174,7133,60-69,Female,60-69,Female,0.8857939,True,1.0
Southeast_Asian_000160,Southeast_Asian,70+,Male,4451,2606,70+,Male,70+,Male,0.6700292,True,1.0
Southeast_Asian_000161,Southeast_Asian,70+,Male,4451,6498,70+,Male,70+,Male,1.2856739,False,1.0
Southeast_Asian_000162,Southeast_Asian,70+,Male,4451,5671,70+,Male,70+,Male,1.0424716,False,1.0
Southeast_Asian_000163,Southeast_Asian,70+,Male,4451,4726,70+,Male,70+,Male,1.2155163,False,1.0
Southeast_Asian_000164,Southeast_Asian,70+,Male,2606,6498,70+,Male,70+,Male,1.3728545,False,1.0
Southeast_Asian_000165,Southeast_Asian,70+,Male,2606,5671,70+,Male,70+,Male,1.0835378,False,1.0
Southeast_Asian_000166,Southeast_Asian,70+,Male,2606,4726,70+,Male,70+,Male,1.4611216,False,1.0
Southeast_Asian_000167,Southeast_Asian,70+,Male,6498,5671,70+,Male,70+,Male,1.1569827,False,1.0
Southeast_Asian_000168,Southeast_Asian,70+,Male,6498,4726,70+,Male,70+,Male,1.5368571,False,1.0
Southeast_Asian_000169,Southeast_Asian,70+,Male,5671,4726,70+,Male,70+,Male,1.553056,False,1.0
Southeast_Asian_000170,Southeast_Asian,70+,Female,10277,6818,70+,Female,70+,Female,0.7087836,True,1.0
Southeast_Asian_000171,Southeast_Asian,70+,Female,10277,10191,70+,Female,70+,Female,0.9551265,True,1.0
Southeast_Asian_000172,Southeast_Asian,70+,Female,10277,9557,70+,Female,70+,Female,1.2863832,False,1.0
Southeast_Asian_000173,Southeast_Asian,70+,Female,10277,8172,70+,Female,70+,Female,1.788002,False,1.0
Southeast_Asian_000174,Southeast_Asian,70+,Female,6818,10191,70+,Female,70+,Female,0.8178465,True,1.0
Southeast_Asian_000175,Southeast_Asian,70+,Female,6818,9557,70+,Female,70+,Female,1.1227821,False,1.0
Southeast_Asian_000176,Southeast_Asian,70+,Female,6818,8172,70+,Female,70+,Female,1.2201117,False,1.0
Southeast_Asian_000177,Southeast_Asian,70+,Female,10191,9557,70+,Female,70+,Female,0.8447464,True,1.0
Southeast_Asian_000178,Southeast_Asian,70+,Female,10191,8172,70+,Female,70+,Female,1.6086135,False,1.0
Southeast_Asian_000179,Southeast_Asian,70+,Female,9557,8172,70+,Female,70+,Female,1.4408174,False,1.0
