race,gender,age_range,img1,img2,d_clean,baseline_same,d_fgsm_001,fgsm_same_001,fgsm_success_001,d_fgsm_003,fgsm_same_003,fgsm_success_003,d_fgsm_005,fgsm_same_005,fgsm_success_005,d_pgd_001,pgd_same_001,pgd_success_001,d_pgd_003,pgd_same_003,pgd_success_003,d_pgd_005,pgd_same_005,pgd_success_005,d_cw,cw_same,cw_success
Black,Female,60-69,Black\Black_Female_60-69_077.jpg,Black\Black_Female_60-69_078.jpg,1.3225685358047485,False,0.9990434050559998,True,True,0.8763023018836975,True,True,0.8516855835914612,True,True,0.886989414691925,True,True,0.5927120447158813,True,True,0.47493138909339905,True,True,0.9041826128959656,True,True
Black,Female,70+,Black\Black_Female_70+_085.jpg,Black\Black_Female_70+_086.jpg,1.348654866218567,False,1.091100811958313,False,False,1.0179214477539062,False,False,1.0299533605575562,False,False,0.8412601351737976,True,True,0.5839446187019348,True,True,0.5421751737594604,True,True,0.8010215759277344,True,True
Black,Female,70+,Black\Black_Female_70+_087.jpg,Black\Black_Female_70+_088.jpg,1.1890461444854736,False,1.0773968696594238,False,False,0.9715048670768738,True,True,0.9245640635490417,True,True,1.0484594106674194,False,False,0.8052608966827393,True,True,0.6327078938484192,True,True,1.0544450283050537,False,False
Black,Male,0-2,Black\Black_Male_0-2_000.jpg,Black\Black_Male_0-2_001.jpg,0.914677619934082,True,0.6143749952316284,True,False,0.5467202663421631,True,False,0.6477610468864441,True,False,0.5213159322738647,True,False,0.31463944911956787,True,False,0.3625350892543793,True,False,0.5567445158958435,True,False
Black,Male,0-2,Black\Black_Male_0-2_002.jpg,Black\Black_Male_0-2_003.jpg,0.8970622420310974,True,0.691985547542572,True,False,0.5318933129310608,True,False,0.500917375087738,True,False,0.6415303945541382,True,False,0.3637128174304962,True,False,0.3096298277378082,True,False,0.653858482837677,True,False
Black,Male,10-19,Black\Black_Male_10-19_020.jpg,Black\Black_Male_10-19_021.jpg,1.1162809133529663,False,0.9212706685066223,True,True,0.7229016423225403,True,True,0.652584969997406,True,True,0.8637621998786926,True,True,0.4448212683200836,True,True,0.3499595522880554,True,True,0.8555045127868652,True,True
Black,Male,10-19,Black\Black_Male_10-19_022.jpg,Black\Black_Male_10-19_023.jpg,1.1982580423355103,False,1.0337074995040894,False,False,0.9980162978172302,True,True,0.9934918284416199,True,True,0.9159636497497559,True,True,0.6824188828468323,True,True,0.6000379323959351,True,True,0.9469408988952637,True,True
Black,Male,20-29,Black\Black_Male_20-29_030.jpg,Black\Black_Male_20-29_031.jpg,1.0626533031463623,False,0.91450035572052,True,True,0.8433656692504883,True,True,0.8325009942054749,True,True,0.8789462447166443,True,True,0.6656138896942139,True,True,0.5542113780975342,True,True,0.903039276599884,True,True
Black,Male,20-29,Black\Black_Male_20-29_032.jpg,Black\Black_Male_20-29_033.jpg,1.07490873336792,False,0.845848560333252,True,True,0.7485578656196594,True,True,0.7519695162773132,True,True,0.7788388729095459,True,True,0.5262005925178528,True,True,0.42764484882354736,True,True,0.7839967012405396,True,True
Black,Male,3-9,Black\Black_Male_3-9_010.jpg,Black\Black_Male_3-9_011.jpg,0.9241436123847961,True,0.7178152203559875,True,False,0.6546120643615723,True,False,0.6499442458152771,True,False,0.6343550086021423,True,False,0.447437584400177,True,False,0.3929367661476135,True,False,0.6654786467552185,True,False
Black,Male,3-9,Black\Black_Male_3-9_012.jpg,Black\Black_Male_3-9_013.jpg,0.9797479510307312,True,0.7651050090789795,True,False,0.6899265646934509,True,False,0.6986764669418335,True,False,0.675391674041748,True,False,0.43449684977531433,True,False,0.3701799213886261,True,False,0.709733784198761,True,False
Black,Male,30-39,Black\Black_Male_30-39_040.jpg,Black\Black_Male_30-39_041.jpg,1.3298531770706177,False,1.1226351261138916,False,False,1.0631221532821655,False,False,1.0913110971450806,False,False,1.0286041498184204,False,False,0.7516312003135681,True,True,0.6376914978027344,True,True,1.0476856231689453,False,False
Black,Male,30-39,Black\Black_Male_30-39_042.jpg,Black\Black_Male_30-39_043.jpg,1.3649014234542847,False,1.020414113998413,False,False,0.8768661022186279,True,True,0.8945260047912598,True,True,0.8512667417526245,True,True,0.5774185657501221,True,True,0.5113859176635742,True,True,0.8896762132644653,True,True
Black,Male,40-49,Black\Black_Male_40-49_050.jpg,Black\Black_Male_40-49_051.jpg,1.1682451963424683,False,0.9901696443557739,True,True,0.881599485874176,True,True,0.872183620929718,True,True,0.9351420998573303,True,True,0.5587347745895386,True,True,0.4996570646762848,True,True,0.9383388757705688,True,True
Black,Male,40-49,Black\Black_Male_40-49_052.jpg,Black\Black_Male_40-49_053.jpg,1.1915745735168457,False,0.8863221406936646,True,True,0.854567289352417,True,True,0.9054936170578003,True,True,0.7506225109100342,True,True,0.610196590423584,True,True,0.5037923455238342,True,True,0.7945010662078857,True,True
Black,Male,50-59,Black\Black_Male_50-59_060.jpg,Black\Black_Male_50-59_061.jpg,1.3571348190307617,False,1.1822926998138428,False,False,1.0045603513717651,False,False,0.9426413774490356,True,True,1.1520130634307861,False,False,0.7516191601753235,True,True,0.5744463205337524,True,True,1.1528377532958984,False,False
Black,Male,50-59,Black\Black_Male_50-59_062.jpg,Black\Black_Male_50-59_063.jpg,1.2949191331863403,False,1.090277075767517,False,False,0.897936999797821,True,True,0.8207452297210693,True,True,1.0297735929489136,False,False,0.5699824690818787,True,True,0.44435739517211914,True,True,1.0196521282196045,False,False
Black,Male,60-69,Black\Black_Male_60-69_070.jpg,Black\Black_Male_60-69_071.jpg,1.2451989650726318,False,1.0516047477722168,False,False,0.8821876049041748,True,True,0.8354216814041138,True,True,1.0037662982940674,False,False,0.6262725591659546,True,True,0.5371391773223877,True,True,1.0404061079025269,False,False
Black,Male,60-69,Black\Black_Male_60-69_072.jpg,Black\Black_Male_60-69_073.jpg,1.2149183750152588,False,0.9780806303024292,True,True,0.7993457913398743,True,True,0.7649745345115662,True,True,0.8855906128883362,True,True,0.482749342918396,True,True,0.43377140164375305,True,True,0.846709668636322,True,True
Black,Male,70+,Black\Black_Male_70+_080.jpg,Black\Black_Male_70+_081.jpg,0.858021080493927,True,0.6515823006629944,True,False,0.5608870387077332,True,False,0.5731657147407532,True,False,0.5983730554580688,True,False,0.35415226221084595,True,False,0.3378888964653015,True,False,0.6149600744247437,True,False
Black,Male,70+,Black\Black_Male_70+_082.jpg,Black\Black_Male_70+_083.jpg,1.0983420610427856,False,0.9156455397605896,True,True,0.7547706961631775,True,True,0.7075352072715759,True,True,0.8680495023727417,True,True,0.46589016914367676,True,True,0.32343247532844543,True,True,0.8790711164474487,True,True
East_Asian,Female,0-2,East_Asian\East_Asian_Female_0-2_005.jpg,East_Asian\East_Asian_Female_0-2_006.jpg,0.8004031777381897,True,0.7241566777229309,True,False,0.6735165119171143,True,False,0.6681420207023621,True,False,0.7082285284996033,True,False,0.588770866394043,True,False,0.5193636417388916,True,False,0.7101407647132874,True,False
East_Asian,Female,0-2,East_Asian\East_Asian_Female_0-2_007.jpg,East_Asian\East_Asian_Female_0-2_008.jpg,0.6954863667488098,True,0.4886983036994934,True,False,0.39498358964920044,True,False,0.41042864322662354,True,False,0.4322779178619385,True,False,0.24960535764694214,True,False,0.23733609914779663,True,False,0.4456236660480499,True,False
East_Asian,Female,10-19,East_Asian\East_Asian_Female_10-19_025.jpg,East_Asian\East_Asian_Female_10-19_026.jpg,1.149997353553772,False,0.9611466526985168,True,True,0.7811205387115479,True,True,0.7260299921035767,True,True,0.9337426424026489,True,True,0.6004402041435242,True,True,0.45669305324554443,True,True,0.8934895396232605,True,True
East_Asian,Female,10-19,East_Asian\East_Asian_Female_10-19_027.jpg,East_Asian\East_Asian_Female_10-19_028.jpg,0.8322107791900635,True,0.6729227900505066,True,False,0.5740049481391907,True,False,0.5746269822120667,True,False,0.6435762047767639,True,False,0.38979673385620117,True,False,0.31243374943733215,True,False,0.6395376920700073,True,False
East_Asian,Female,20-29,East_Asian\East_Asian_Female_20-29_035.jpg,East_Asian\East_Asian_Female_20-29_036.jpg,0.9870752096176147,True,0.8111202716827393,True,False,0.6242046356201172,True,False,0.566087007522583,True,False,0.773687481880188,True,False,0.40444207191467285,True,False,0.3286798298358917,True,False,0.7661527395248413,True,False
East_Asian,Female,20-29,East_Asian\East_Asian_Female_20-29_037.jpg,East_Asian\East_Asian_Female_20-29_038.jpg,0.9139795303344727,True,0.7485741972923279,True,False,0.6353441476821899,True,False,0.6042293310165405,True,False,0.7190341949462891,True,False,0.46443018317222595,True,False,0.3911843001842499,True,False,0.7117420434951782,True,False
East_Asian,Female,3-9,East_Asian\East_Asian_Female_3-9_015.jpg,East_Asian\East_Asian_Female_3-9_016.jpg,0.9942259788513184,True,0.7880221009254456,True,False,0.6185441613197327,True,False,0.5935462117195129,True,False,0.74959796667099,True,False,0.3977479338645935,True,False,0.32210785150527954,True,False,0.7480913996696472,True,False
East_Asian,Female,3-9,East_Asian\East_Asian_Female_3-9_017.jpg,East_Asian\East_Asian_Female_3-9_018.jpg,1.037405252456665,False,0.8851800560951233,True,True,0.7530755996704102,True,True,0.7138261795043945,True,True,0.8499575257301331,True,True,0.46843063831329346,True,True,0.3509679436683655,True,True,0.8514670729637146,True,True
East_Asian,Female,30-39,East_Asian\East_Asian_Female_30-39_045.jpg,East_Asian\East_Asian_Female_30-39_046.jpg,1.0056939125061035,False,0.8351547718048096,True,True,0.7135482430458069,True,True,0.7042539119720459,True,True,0.7944965958595276,True,True,0.5260685682296753,True,True,0.42990532517433167,True,True,0.8012216091156006,True,True
East_Asian,Female,30-39,East_Asian\East_Asian_Female_30-39_047.jpg,East_Asian\East_Asian_Female_30-39_048.jpg,1.2668087482452393,False,1.0530602931976318,False,False,0.9231075048446655,True,True,0.9118640422821045,True,True,0.9606503844261169,True,True,0.6207473278045654,True,True,0.5104944109916687,True,True,0.9284027218818665,True,True
East_Asian,Female,40-49,East_Asian\East_Asian_Female_40-49_055.jpg,East_Asian\East_Asian_Female_40-49_056.jpg,1.0952998399734497,False,0.9535814523696899,True,True,0.8133161067962646,True,True,0.7613135576248169,True,True,0.9260602593421936,True,True,0.653078019618988,True,True,0.5162071585655212,True,True,0.9415847063064575,True,True
East_Asian,Female,40-49,East_Asian\East_Asian_Female_40-49_057.jpg,East_Asian\East_Asian_Female_40-49_058.jpg,1.0750892162322998,False,0.8628165125846863,True,True,0.6647859215736389,True,True,0.6142292618751526,True,True,0.8330209851264954,True,True,0.5202468037605286,True,True,0.41244590282440186,True,True,0.8318080902099609,True,True
East_Asian,Female,50-59,East_Asian\East_Asian_Female_50-59_065.jpg,East_Asian\East_Asian_Female_50-59_066.jpg,1.1654560565948486,False,0.9314370155334473,True,True,0.7992509603500366,True,True,0.7907626032829285,True,True,0.8681584000587463,True,True,0.49092042446136475,True,True,0.39140307903289795,True,True,0.8731708526611328,True,True
East_Asian,Female,50-59,East_Asian\East_Asian_Female_50-59_067.jpg,East_Asian\East_Asian_Female_50-59_068.jpg,1.0847208499908447,False,0.8505916595458984,True,True,0.651092529296875,True,True,0.5936899185180664,True,True,0.8017880916595459,True,True,0.4325612187385559,True,True,0.33513879776000977,True,True,0.8195005655288696,True,True
East_Asian,Female,60-69,East_Asian\East_Asian_Female_60-69_075.jpg,East_Asian\East_Asian_Female_60-69_076.jpg,1.077673077583313,False,0.8725306987762451,True,True,0.7416848540306091,True,True,0.726110577583313,True,True,0.7892884016036987,True,True,0.40516436100006104,True,True,0.33404436707496643,True,True,0.8188979029655457,True,True
East_Asian,Female,60-69,East_Asian\East_Asian_Female_60-69_077.jpg,East_Asian\East_Asian_Female_60-69_078.jpg,1.3340259790420532,False,1.1314468383789062,False,False,0.9463027715682983,True,True,0.8795987367630005,True,True,1.0176547765731812,False,False,0.6254638433456421,True,True,0.5080277919769287,True,True,1.054843783378601,False,False
East_Asian,Female,70+,East_Asian\East_Asian_Female_70+_085.jpg,East_Asian\East_Asian_Female_70+_086.jpg,0.9803990721702576,True,0.8028851747512817,True,False,0.6971233487129211,True,False,0.6856943964958191,True,False,0.7395884990692139,True,False,0.5415929555892944,True,False,0.4751667380332947,True,False,0.7537787556648254,True,False
East_Asian,Female,70+,East_Asian\East_Asian_Female_70+_087.jpg,East_Asian\East_Asian_Female_70+_088.jpg,1.1327080726623535,False,0.8712075352668762,True,True,0.745935320854187,True,True,0.7324896454811096,True,True,0.7750512957572937,True,True,0.4968486726284027,True,True,0.42217692732810974,True,True,0.7951110601425171,True,True
East_Asian,Male,0-2,East_Asian\East_Asian_Male_0-2_000.jpg,East_Asian\East_Asian_Male_0-2_001.jpg,1.0305969715118408,False,0.8613598346710205,True,True,0.7204304933547974,True,True,0.6997732520103455,True,True,0.8309756517410278,True,True,0.5421562194824219,True,True,0.43384960293769836,True,True,0.7950230836868286,True,True
East_Asian,Male,0-2,East_Asian\East_Asian_Male_0-2_002.jpg,East_Asian\East_Asian_Male_0-2_003.jpg,0.6293213963508606,True,0.4933595359325409,True,False,0.45951783657073975,True,False,0.5236766934394836,True,False,0.4447866380214691,True,False,0.2735370695590973,True,False,0.28695762157440186,True,False,0.4556378722190857,True,False
East_Asian,Male,10-19,East_Asian\East_Asian_Male_10-19_020.jpg,East_Asian\East_Asian_Male_10-19_021.jpg,0.9375163316726685,True,0.732814610004425,True,False,0.6495064496994019,True,False,0.69163978099823,True,False,0.6759264469146729,True,False,0.42322754859924316,True,False,0.41483497619628906,True,False,0.6753384470939636,True,False
East_Asian,Male,10-19,East_Asian\East_Asian_Male_10-19_022.jpg,East_Asian\East_Asian_Male_10-19_023.jpg,1.2823591232299805,False,0.9757404327392578,True,True,0.8966251015663147,True,True,0.9841758608818054,True,True,0.7536500692367554,True,True,0.47654539346694946,True,True,0.44203221797943115,True,True,0.8012319207191467,True,True
East_Asian,Male,20-29,East_Asian\East_Asian_Male_20-29_030.jpg,East_Asian\East_Asian_Male_20-29_031.jpg,1.0397499799728394,False,0.7953991889953613,True,True,0.6468543410301208,True,True,0.6217864155769348,True,True,0.7366529703140259,True,True,0.3970867395401001,True,True,0.39419806003570557,True,True,0.7400155663490295,True,True
East_Asian,Male,20-29,East_Asian\East_Asian_Male_20-29_032.jpg,East_Asian\East_Asian_Male_20-29_033.jpg,1.2047690153121948,False,0.8677392601966858,True,True,0.7390487790107727,True,True,0.7506096959114075,True,True,0.7264508008956909,True,True,0.4742199778556824,True,True,0.3982072174549103,True,True,0.7944527864456177,True,True
East_Asian,Male,3-9,East_Asian\East_Asian_Male_3-9_010.jpg,East_Asian\East_Asian_Male_3-9_011.jpg,1.030170202255249,False,0.7655602097511292,True,True,0.6752030849456787,True,True,0.6820645332336426,True,True,0.6443420052528381,True,True,0.475740909576416,True,True,0.47698163986206055,True,True,0.6472918391227722,True,True
East_Asian,Male,3-9,East_Asian\East_Asian_Male_3-9_012.jpg,East_Asian\East_Asian_Male_3-9_013.jpg,0.8220174312591553,True,0.6541728973388672,True,False,0.5070998668670654,True,False,0.4916943907737732,True,False,0.6206499934196472,True,False,0.31030815839767456,True,False,0.2802017331123352,True,False,0.6116889715194702,True,False
East_Asian,Male,30-39,East_Asian\East_Asian_Male_30-39_040.jpg,East_Asian\East_Asian_Male_30-39_041.jpg,0.9542896747589111,True,0.7882946729660034,True,False,0.6850555539131165,True,False,0.6602999567985535,True,False,0.7440965175628662,True,False,0.45706966519355774,True,False,0.3982633948326111,True,False,0.7482341527938843,True,False
East_Asian,Male,30-39,East_Asian\East_Asian_Male_30-39_042.jpg,East_Asian\East_Asian_Male_30-39_043.jpg,1.3020449876785278,False,1.0619502067565918,False,False,1.0060580968856812,False,False,1.1042357683181763,False,False,0.8721510767936707,True,True,0.5630768537521362,True,True,0.482196569442749,True,True,0.8990750908851624,True,True
East_Asian,Male,40-49,East_Asian\East_Asian_Male_40-49_050.jpg,East_Asian\East_Asian_Male_40-49_051.jpg,1.023248553276062,False,0.8258827924728394,True,True,0.7381744980812073,True,True,0.7251042127609253,True,True,0.7610884308815002,True,True,0.5120741128921509,True,True,0.45976772904396057,True,True,0.7556815147399902,True,True
East_Asian,Male,40-49,East_Asian\East_Asian_Male_40-49_052.jpg,East_Asian\East_Asian_Male_40-49_053.jpg,1.2156202793121338,False,0.9375966787338257,True,True,0.8642827272415161,True,True,0.862800121307373,True,True,0.828230082988739,True,True,0.5386719107627869,True,True,0.5229803919792175,True,True,0.8561414480209351,True,True
East_Asian,Male,50-59,East_Asian\East_Asian_Male_50-59_060.jpg,East_Asian\East_Asian_Male_50-59_061.jpg,1.0265600681304932,False,0.8710257411003113,True,True,0.7156804800033569,True,True,0.6714885830879211,True,True,0.8454747796058655,True,True,0.5230156779289246,True,True,0.38589632511138916,True,True,0.8516610264778137,True,True
East_Asian,Male,50-59,East_Asian\East_Asian_Male_50-59_062.jpg,East_Asian\East_Asian_Male_50-59_063.jpg,1.279186487197876,False,1.0120046138763428,False,False,0.7967297434806824,True,True,0.7371585369110107,True,True,0.9488542675971985,True,True,0.5326142311096191,True,True,0.45429205894470215,True,True,0.9829685091972351,True,True
East_Asian,Male,60-69,East_Asian\East_Asian_Male_60-69_070.jpg,East_Asian\East_Asian_Male_60-69_071.jpg,1.1935254335403442,False,1.0278335809707642,False,False,0.8697368502616882,True,True,0.8082764148712158,True,True,1.0011829137802124,False,False,0.7039202451705933,True,True,0.5493105053901672,True,True,0.995678186416626,True,True
East_Asian,Male,60-69,East_Asian\East_Asian_Male_60-69_072.jpg,East_Asian\East_Asian_Male_60-69_073.jpg,0.9320377707481384,True,0.7023891806602478,True,False,0.6791162490844727,True,False,0.724806547164917,True,False,0.634856104850769,True,False,0.42172059416770935,True,False,0.39455100893974304,True,False,0.6390469670295715,True,False
East_Asian,Male,70+,East_Asian\East_Asian_Male_70+_080.jpg,East_Asian\East_Asian_Male_70+_081.jpg,1.0201743841171265,False,0.895535409450531,True,True,0.7607063055038452,True,True,0.6916807889938354,True,True,0.8794854283332825,True,True,0.6335681080818176,True,True,0.46960437297821045,True,True,0.881642758846283,True,True
East_Asian,Male,70+,East_Asian\East_Asian_Male_70+_082.jpg,East_Asian\East_Asian_Male_70+_083.jpg,1.0162893533706665,False,0.8478076457977295,True,True,0.7141751646995544,True,True,0.679520308971405,True,True,0.7972323298454285,True,True,0.5193266868591309,True,True,0.43075960874557495,True,True,0.8188133239746094,True,True
Indian,Female,0-2,Indian\Indian_Female_0-2_005.jpg,Indian\Indian_Female_0-2_006.jpg,0.8967667818069458,True,0.7064070701599121,True,False,0.570159375667572,True,False,0.5604301691055298,True,False,0.6616689562797546,True,False,0.4066039025783539,True,False,0.35707348585128784,True,False,0.668487548828125,True,False
Indian,Female,0-2,Indian\Indian_Female_0-2_007.jpg,Indian\Indian_Female_0-2_008.jpg,0.893889307975769,True,0.6708484292030334,True,False,0.5613802671432495,True,False,0.5566248893737793,True,False,0.6025829315185547,True,False,0.3225400447845459,True,False,0.313469260931015,True,False,0.6014499068260193,True,False
Indian,Female,10-19,Indian\Indian_Female_10-19_025.jpg,Indian\Indian_Female_10-19_026.jpg,0.9841203689575195,True,0.7753099799156189,True,False,0.646146297454834,True,False,0.6178845167160034,True,False,0.7054470777511597,True,False,0.45890700817108154,True,False,0.4186914563179016,True,False,0.7077033519744873,True,False
Indian,Female,10-19,Indian\Indian_Female_10-19_027.jpg,Indian\Indian_Female_10-19_028.jpg,1.215384602546692,False,1.007813811302185,False,False,0.8285245299339294,True,True,0.7791574597358704,True,True,0.9508127570152283,True,True,0.5439476370811462,True,True,0.4425504207611084,True,True,0.9553154706954956,True,True
Indian,Female,20-29,Indian\Indian_Female_20-29_035.jpg,Indian\Indian_Female_20-29_036.jpg,1.2075101137161255,False,1.0511269569396973,False,False,0.9041361808776855,True,True,0.8575872182846069,True,True,0.9963271021842957,True,True,0.6066009998321533,True,True,0.5243542194366455,True,True,1.012170433998108,False,False
Indian,Female,20-29,Indian\Indian_Female_20-29_037.jpg,Indian\Indian_Female_20-29_038.jpg,1.2647212743759155,False,1.1594728231430054,False,False,1.0371040105819702,False,False,0.9765388369560242,True,True,1.143406629562378,False,False,0.9162389636039734,True,True,0.734622061252594,True,True,1.1414740085601807,False,False
Indian,Female,3-9,Indian\Indian_Female_3-9_015.jpg,Indian\Indian_Female_3-9_016.jpg,0.9573166370391846,True,0.794242799282074,True,False,0.6309791207313538,True,False,0.5738112926483154,True,False,0.7648878693580627,True,False,0.46053725481033325,True,False,0.3745101988315582,True,False,0.7492773532867432,True,False
Indian,Female,3-9,Indian\Indian_Female_3-9_017.jpg,Indian\Indian_Female_3-9_018.jpg,0.9804843068122864,True,0.8224866390228271,True,False,0.675040066242218,True,False,0.6384933590888977,True,False,0.7934399247169495,True,False,0.56143718957901,True,False,0.48772507905960083,True,False,0.7915862798690796,True,False
Indian,Female,30-39,Indian\Indian_Female_30-39_045.jpg,Indian\Indian_Female_30-39_046.jpg,1.1997888088226318,False,0.9925902485847473,True,True,0.9327648282051086,True,True,0.9280065298080444,True,True,0.8241382837295532,True,True,0.6168574094772339,True,True,0.5475935339927673,True,True,0.8483195900917053,True,True
Indian,Female,30-39,Indian\Indian_Female_30-39_047.jpg,Indian\Indian_Female_30-39_048.jpg,1.2022857666015625,False,1.0249119997024536,False,False,0.9209505319595337,True,True,0.8914580345153809,True,True,0.9775660037994385,True,True,0.6724929213523865,True,True,0.5634150505065918,True,True,0.9863141775131226,True,True
Indian,Female,40-49,Indian\Indian_Female_40-49_055.jpg,Indian\Indian_Female_40-49_056.jpg,0.9905335307121277,True,0.8035975098609924,True,False,0.6443573236465454,True,False,0.5928817391395569,True,False,0.7768725752830505,True,False,0.46517518162727356,True,False,0.39732110500335693,True,False,0.7645888328552246,True,False
Indian,Female,40-49,Indian\Indian_Female_40-49_057.jpg,Indian\Indian_Female_40-49_058.jpg,1.137275218963623,False,0.9501314163208008,True,True,0.8014942407608032,True,True,0.7464780807495117,True,True,0.9049875736236572,True,True,0.5824082493782043,True,True,0.42925745248794556,True,True,0.9212472438812256,True,True
Indian,Female,50-59,Indian\Indian_Female_50-59_065.jpg,Indian\Indian_Female_50-59_066.jpg,1.2765825986862183,False,1.1220897436141968,False,False,0.9541479349136353,True,True,0.8875399231910706,True,True,1.0962759256362915,False,False,0.7775446772575378,True,True,0.507558286190033,True,True,1.1030441522598267,False,False
Indian,Female,50-59,Indian\Indian_Female_50-59_067.jpg,Indian\Indian_Female_50-59_068.jpg,1.1980472803115845,False,0.9786843061447144,True,True,0.7446550726890564,True,True,0.6719659566879272,True,True,0.9288910627365112,True,True,0.5297621488571167,True,True,0.4408876895904541,True,True,0.9496103525161743,True,True
Indian,Female,60-69,Indian\Indian_Female_60-69_075.jpg,Indian\Indian_Female_60-69_076.jpg,1.3300353288650513,False,1.0913941860198975,False,False,0.9353504776954651,True,True,0.8948394060134888,True,True,1.0314182043075562,False,False,0.7364449501037598,True,True,0.6035140156745911,True,True,1.0632035732269287,False,False
