pair_id,race,age,gender,image_A_index,image_B_index,image_A_age,image_A_gender,image_B_age,image_B_gender,baseline_distance,baseline_is_false_accept,distance_threshold
Indian_000037,Indian,3-9,Female,8730,4361,3-9,Female,3-9,Female,0.9489427,True,1.0
Indian_000038,Indian,3-9,Female,8730,9202,3-9,Female,3-9,Female,1.1286573,False,1.0
Indian_000039,Indian,3-9,Female,4361,9202,3-9,Female,3-9,Female,1.6943266,False,1.0
Indian_000040,Indian,10-19,Male,7640,10222,10-19,Male,10-19,Male,1.7082795,False,1.0
Indian_000041,Indian,10-19,Male,7640,7413,10-19,Male,10-19,Male,1.9454334,False,1.0
Indian_000042,Indian,10-19,Male,7640,7162,10-19,Male,10-19,Male,1.792742,False,1.0
Indian_000043,Indian,10-19,Male,7640,4343,10-19,Male,10-19,Male,0.99725723,True,1.0
Indian_000044,Indian,10-19,Male,10222,7413,10-19,Male,10-19,Male,0.99432164,True,1.0
Indian_000045,Indian,10-19,Male,10222,7162,10-19,Male,10-19,Male,1.4461529,False,1.0
Indian_000046,Indian,10-19,Male,10222,4343,10-19,Male,10-19,Male,1.3372048,False,1.0
Indian_000047,Indian,10-19,Male,7413,7162,10-19,Male,10-19,Male,1.5783851,False,1.0
Indian_000048,Indian,10-19,Male,7413,4343,10-19,Male,10-19,Male,1.6992613,False,1.0
Indian_000049,Indian,10-19,Male,7162,4343,10-19,Male,10-19,Male,1.7977982,False,1.0
Indian_000050,Indian,10-19,Female,2644,6368,10-19,Female,10-19,Female,1.0980946,False,1.0
Indian_000051,Indian,10-19,Female,2644,6220,10-19,Female,10-19,Female,1.1537066,False,1.0
Indian_000052,Indian,10-19,Female,2644,2151,10-19,Female,10-19,Female,0.7431688,True,1.0
Indian_000053,Indian,10-19,Female,2644,9318,10-19,Female,10-19,Female,1.5460056,False,1.0
Indian_000054,Indian,10-19,Female,6368,6220,10-19,Female,10-19,Female,1.2810357,False,1.0
Indian_000055,Indian,10-19,Female,6368,2151,10-19,Female,10-19,Female,1.4201835,False,1.0
Indian_000056,Indian,10-19,Female,6368,9318,10-19,Female,10-19,Female,1.4970071,False,1.0
Indian_000057,Indian,10-19,Female,6220,2151,10-19,Female,10-19,Female,1.432112,False,1.0
Indian_000058,Indian,10-19,Female,6220,9318,10-19,Female,10-19,Female,0.8946899,True,1.0
Indian_000059,Indian,10-19,Female,2151,9318,10-19,Female,10-19,Female,1.5077338,False,1.0
Indian_000060,Indian,20-29,Male,765,1298,20-29,Male,20-29,Male,1.3379824,False,1.0
Indian_000061,Indian,20-29,Male,765,1869,20-29,Male,20-29,Male,1.1774875,False,1.0
Indian_000062,Indian,20-29,Male,765,10558,20-29,Male,20-29,Male,1.1360639,False,1.0
Indian_000063,Indian,20-29,Male,765,1887,20-29,Male,20-29,Male,1.6456698,False,1.0
Indian_000064,Indian,20-29,Male,1298,1869,20-29,Male,20-29,Male,1.7122105,False,1.0
Indian_000065,Indian,20-29,Male,1298,10558,20-29,Male,20-29,Male,1.4108375,False,1.0
Indian_000066,Indian,20-29,Male,1298,1887,20-29,Male,20-29,Male,1.4569242,False,1.0
Indian_000067,Indian,20-29,Male,1869,10558,20-29,Male,20-29,Male,1.1521251,False,1.0
Indian_000068,Indian,20-29,Male,1869,1887,20-29,Male,20-29,Male,1.4847139,False,1.0
Indian_000069,Indian,20-29,Male,10558,1887,20-29,Male,20-29,Male,1.4893427,False,1.0
Indian_000070,Indian,20-29,Female,9969,8693,20-29,Female,20-29,Female,1.3050845,False,1.0
Indian_000071,Indian,20-29,Female,9969,5325,20-29,Female,20-29,Female,1.2118602,False,1.0
Indian_000072,Indian,20-29,Female,9969,7482,20-29,Female,20-29,Female,1.0138285,False,1.0
Indian_000073,Indian,20-29,Female,9969,1091,20-29,Female,20-29,Female,1.5492232,False,1.0
Indian_000074,Indian,20-29,Female,8693,5325,20-29,Female,20-29,Female,1.5379403,False,1.0
Indian_000075,Indian,20-29,Female,8693,7482,20-29,Female,20-29,Female,1.2668663,False,1.0
Indian_000076,Indian,20-29,Female,8693,1091,20-29,Female,20-29,Female,1.8542193,False,1.0
Indian_000077,Indian,20-29,Female,5325,7482,20-29,Female,20-29,Female,1.0732698,False,1.0
Indian_000078,Indian,20-29,Female,5325,1091,20-29,Female,20-29,Female,1.3247736,False,1.0
Indian_000079,Indian,20-29,Female,7482,1091,20-29,Female,20-29,Female,1.4591155,False,1.0
Indian_000080,Indian,30-39,Male,6284,6268,30-39,Male,30-39,Male,1.3283978,False,1.0
Indian_000081,Indian,30-39,Male,6284,9174,30-39,Male,30-39,Male,1.4197772,False,1.0
Indian_000082,Indian,30-39,Male,6284,7342,30-39,Male,30-39,Male,1.7590388,False,1.0
Indian_000083,Indian,30-39,Male,6284,8217,30-39,Male,30-39,Male,1.3110642,False,1.0
Indian_000084,Indian,30-39,Male,6268,9174,30-39,Male,30-39,Male,1.3761458,False,1.0
Indian_000085,Indian,30-39,Male,6268,7342,30-39,Male,30-39,Male,1.3480153,False,1.0
Indian_000086,Indian,30-39,Male,6268,8217,30-39,Male,30-39,Male,1.8524499,False,1.0
Indian_000087,Indian,30-39,Male,9174,7342,30-39,Male,30-39,Male,1.2485662,False,1.0
Indian_000088,Indian,30-39,Male,9174,8217,30-39,Male,30-39,Male,1.8037038,False,1.0
Indian_000089,Indian,30-39,Male,7342,8217,30-39,Male,30-39,Male,1.6019154,False,1.0
Indian_000090,Indian,30-39,Female,5131,10278,30-39,Female,30-39,Female,1.2788031,False,1.0
Indian_000091,Indian,30-39,Female,5131,117,30-39,Female,30-39,Female,1.3234133,False,1.0
Indian_000092,Indian,30-39,Female,5131,2089,30-39,Female,30-39,Female,1.0784929,False,1.0
Indian_000093,Indian,30-39,Female,5131,9964,30-39,Female,30-39,Female,1.1531026,False,1.0
Indian_000094,Indian,30-39,Female,10278,117,30-39,Female,30-39,Female,2.017975,False,1.0
Indian_000095,Indian,30-39,Female,10278,2089,30-39,Female,30-39,Female,1.4086493,False,1.0
Indian_000096,Indian,30-39,Female,10278,9964,30-39,Female,30-39,Female,1.2882283,False,1.0
Indian_000097,Indian,30-39,Female,117,2089,30-39,Female,30-39,Female,1.8098359,False,1.0
Indian_000098,Indian,30-39,Female,117,9964,30-39,Female,30-39,Female,1.5093385,False,1.0
Indian_000099,Indian,30-39,Female,2089,9964,30-39,Female,30-39,Female,0.9793396,True,1.0
Indian_000100,Indian,40-49,Male,9418,3143,40-49,Male,40-49,Male,1.9326737,False,1.0
Indian_000101,Indian,40-49,Male,9418,9940,40-49,Male,40-49,Male,1.6715775,False,1.0
Indian_000102,Indian,40-49,Male,9418,7897,40-49,Male,40-49,Male,1.7479619,False,1.0
Indian_000103,Indian,40-49,Male,9418,3947,40-49,Male,40-49,Male,1.9108772,False,1.0
Indian_000104,Indian,40-49,Male,3143,9940,40-49,Male,40-49,Male,1.3282893,False,1.0
Indian_000105,Indian,40-49,Male,3143,7897,40-49,Male,40-49,Male,1.4943845,False,1.0
Indian_000106,Indian,40-49,Male,3143,3947,40-49,Male,40-49,Male,1.1802667,False,1.0
Indian_000107,Indian,40-49,Male,9940,7897,40-49,Male,40-49,Male,1.2691817,False,1.0
Indian_000108,Indian,40-49,Male,9940,3947,40-49,Male,40-49,Male,1.446462,False,1.0
Indian_000109,Indian,40-49,Male,7897,3947,40-49,Male,40-49,Male,1.6490245,False,1.0
Indian_000110,Indian,40-49,Female,1965,4203,40-49,Female,40-49,Female,0.7532222,True,1.0
Indian_000111,Indian,40-49,Female,1965,6533,40-49,Female,40-49,Female,1.2954277,False,1.0
Indian_000112,Indian,40-49,Female,1965,3015,40-49,Female,40-49,Female,1.5629354,False,1.0
Indian_000113,Indian,40-49,Female,1965,7177,40-49,Female,40-49,Female,1.6741822,False,1.0
Indian_000114,Indian,40-49,Female,4203,6533,40-49,Female,40-49,Female,1.1021175,False,1.0
Indian_000115,Indian,40-49,Female,4203,3015,40-49,Female,40-49,Female,1.1171021,False,1.0
Indian_000116,Indian,40-49,Female,4203,7177,40-49,Female,40-49,Female,1.5390812,False,1.0
Indian_000117,Indian,40-49,Female,6533,3015,40-49,Female,40-49,Female,1.2696772,False,1.0
Indian_000118,Indian,40-49,Female,6533,7177,40-49,Female,40-49,Female,1.0041149,False,1.0
Indian_000119,Indian,40-49,Female,3015,7177,40-49,Female,40-49,Female,0.97584563,True,1.0
Indian_000120,Indian,50-59,Male,210,5959,50-59,Male,50-59,Male,0.83511055,True,1.0
Indian_000121,Indian,50-59,Male,210,10096,50-59,Male,50-59,Male,1.7164536,False,1.0
Indian_000122,Indian,50-59,Male,210,3459,50-59,Male,50-59,Male,1.5835677,False,1.0
Indian_000123,Indian,50-59,Male,210,2025,50-59,Male,50-59,Male,1.3885655,False,1.0
Indian_000124,Indian,50-59,Male,5959,10096,50-59,Male,50-59,Male,1.4963607,False,1.0
Indian_000125,Indian,50-59,Male,5959,3459,50-59,Male,50-59,Male,1.7145033,False,1.0
Indian_000126,Indian,50-59,Male,5959,2025,50-59,Male,50-59,Male,1.0853238,False,1.0
Indian_000127,Indian,50-59,Male,10096,3459,50-59,Male,50-59,Male,2.1052732,False,1.0
Indian_000128,Indian,50-59,Male,10096,2025,50-59,Male,50-59,Male,1.1758628,False,1.0
Indian_000129,Indian,50-59,Male,3459,2025,50-59,Male,50-59,Male,1.4500597,False,1.0
Indian_000130,Indian,50-59,Female,10098,7463,50-59,Female,50-59,Female,1.4225132,False,1.0
Indian_000131,Indian,50-59,Female,10098,4389,50-59,Female,50-59,Female,1.220049,False,1.0
Indian_000132,Indian,50-59,Female,10098,9680,50-59,Female,50-59,Female,0.73029035,True,1.0
Indian_000133,Indian,50-59,Female,10098,6080,50-59,Female,50-59,Female,0.8526286,True,1.0
Indian_000134,Indian,50-59,Female,7463,4389,50-59,Female,50-59,Female,0.94472134,True,1.0
Indian_000135,Indian,50-59,Female,7463,9680,50-59,Female,50-59,Female,1.481826,False,1.0
Indian_000136,Indian,50-59,Female,7463,6080,50-59,Female,50-59,Female,1.4875534,False,1.0
Indian_000137,Indian,50-59,Female,4389,9680,50-59,Female,50-59,Female,1.2225828,False,1.0
Indian_000138,Indian,50-59,Female,4389,6080,50-59,Female,50-59,Female,1.0938483,False,1.0
Indian_000139,Indian,50-59,Female,9680,6080,50-59,Female,50-59,Female,1.0292864,False,1.0
Indian_000140,Indian,60-69,Male,9714,3857,60-69,Male,60-69,Male,2.1229434,False,1.0
Indian_000141,Indian,60-69,Male,9714,3569,60-69,Male,60-69,Male,1.5314643,False,1.0
Indian_000142,Indian,60-69,Male,9714,6199,60-69,Male,60-69,Male,0.639599,True,1.0
Indian_000143,Indian,60-69,Male,9714,3630,60-69,Male,60-69,Male,1.6249084,False,1.0
Indian_000144,Indian,60-69,Male,3857,3569,60-69,Male,60-69,Male,1.048366,False,1.0
Indian_000145,Indian,60-69,Male,3857,6199,60-69,Male,60-69,Male,1.866374,False,1.0
Indian_000146,Indian,60-69,Male,3857,3630,60-69,Male,60-69,Male,1.2954624,False,1.0
Indian_000147,Indian,60-69,Male,3569,6199,60-69,Male,60-69,Male,1.2078085,False,1.0
Indian_000148,Indian,60-69,Male,3569,3630,60-69,Male,60-69,Male,1.3528812,False,1.0
Indian_000149,Indian,60-69,Male,6199,3630,60-69,Male,60-69,Male,1.0419674,False,1.0
Indian_000150,Indian,60-69,Female,8133,7169,60-69,Female,60-69,Female,1.4073144,False,1.0
Indian_000151,Indian,60-69,Female,8133,600,60-69,Female,60-69,Female,1.1184828,False,1.0
Indian_000152,Indian,60-69,Female,8133,10518,60-69,Female,60-69,Female,1.4145464,False,1.0
Indian_000153,Indian,60-69,Female,8133,2832,60-69,Female,60-69,Female,1.270088,False,1.0
Indian_000154,Indian,60-69,Female,7169,600,60-69,Female,60-69,Female,1.3503292,False,1.0
Indian_000155,Indian,60-69,Female,7169,10518,60-69,Female,60-69,Female,1.7369978,False,1.0
Indian_000156,Indian,60-69,Female,7169,2832,60-69,Female,60-69,Female,1.3962657,False,1.0
Indian_000157,Indian,60-69,Female,600,10518,60-69,Female,60-69,Female,1.330596,False,1.0
Indian_000158,Indian,60-69,Female,600,2832,60-69,Female,60-69,Female,1.4001158,False,1.0
Indian_000159,Indian,60-69,Female,10518,2832,60-69,Female,60-69,Female,1.1971632,False,1.0
Indian_000160,Indian,70+,Male,8006,3064,70+,Male,70+,Male,1.4390903,False,1.0
Indian_000161,Indian,70+,Male,8006,3116,70+,Male,70+,Male,1.323295,False,1.0
Indian_000162,Indian,70+,Male,8006,6373,70+,Male,70+,Male,0.84694844,True,1.0
Indian_000163,Indian,70+,Male,8006,4189,70+,Male,70+,Male,1.7148727,False,1.0
Indian_000164,Indian,70+,Male,3064,3116,70+,Male,70+,Male,1.0563755,False,1.0
Indian_000165,Indian,70+,Male,3064,6373,70+,Male,70+,Male,1.0489976,False,1.0
Indian_000166,Indian,70+,Male,3064,4189,70+,Male,70+,Male,1.0811013,False,1.0
Indian_000167,Indian,70+,Male,3116,6373,70+,Male,70+,Male,1.3109748,False,1.0
Indian_000168,Indian,70+,Male,3116,4189,70+,Male,70+,Male,1.7388382,False,1.0
Indian_000169,Indian,70+,Male,6373,4189,70+,Male,70+,Male,1.3041809,False,1.0
Indian_000170,Indian,70+,Female,4618,1590,70+,Female,70+,Female,0.8909655,True,1.0
Indian_000171,Indian,70+,Female,4618,10385,70+,Female,70+,Female,1.0106895,False,1.0
Indian_000172,Indian,70+,Female,4618,2148,70+,Female,70+,Female,0.5777212,True,1.0
Indian_000173,Indian,70+,Female,4618,10085,70+,Female,70+,Female,1.2279327,False,1.0
Indian_000174,Indian,70+,Female,1590,10385,70+,Female,70+,Female,1.0058095,False,1.0
Indian_000175,Indian,70+,Female,1590,2148,70+,Female,70+,Female,1.053654,False,1.0
Indian_000176,Indian,70+,Female,1590,10085,70+,Female,70+,Female,0.7218804,True,1.0
Indian_000177,Indian,70+,Female,10385,2148,70+,Female,70+,Female,1.0312935,False,1.0
Indian_000178,Indian,70+,Female,10385,10085,70+,Female,70+,Female,0.89517677,True,1.0
Indian_000179,Indian,70+,Female,2148,10085,70+,Female,70+,Female,1.076725,False,1.0
