pair_id,race,age,gender,image_A_index,image_B_index,image_A_age,image_A_gender,image_B_age,image_B_gender,baseline_distance,baseline_is_false_accept,distance_threshold
White_000050,White,10-19,Female,2885,659,10-19,Female,10-19,Female,2.028534,False,1.0
White_000051,White,10-19,Female,2885,9463,10-19,Female,10-19,Female,1.7796011,False,1.0
White_000052,White,10-19,Female,2885,8672,10-19,Female,10-19,Female,1.8009317,False,1.0
White_000053,White,10-19,Female,2885,5446,10-19,Female,10-19,Female,1.4876962,False,1.0
White_000054,White,10-19,Female,659,9463,10-19,Female,10-19,Female,2.0988169,False,1.0
White_000055,White,10-19,Female,659,8672,10-19,Female,10-19,Female,1.8161759,False,1.0
White_000056,White,10-19,Female,659,5446,10-19,Female,10-19,Female,1.2263232,False,1.0
White_000057,White,10-19,Female,9463,8672,10-19,Female,10-19,Female,1.8283594,False,1.0
White_000058,White,10-19,Female,9463,5446,10-19,Female,10-19,Female,1.716672,False,1.0
White_000059,White,10-19,Female,8672,5446,10-19,Female,10-19,Female,1.5141621,False,1.0
White_000060,White,20-29,Male,1419,1324,20-29,Male,20-29,Male,1.9988557,False,1.0
White_000061,White,20-29,Male,1419,9437,20-29,Male,20-29,Male,2.265157,False,1.0
White_000062,White,20-29,Male,1419,9927,20-29,Male,20-29,Male,2.1025598,False,1.0
White_000063,White,20-29,Male,1419,10506,20-29,Male,20-29,Male,2.3679018,False,1.0
White_000064,White,20-29,Male,1324,9437,20-29,Male,20-29,Male,1.2067108,False,1.0
White_000065,White,20-29,Male,1324,9927,20-29,Male,20-29,Male,1.4767351,False,1.0
White_000066,White,20-29,Male,1324,10506,20-29,Male,20-29,Male,1.391772,False,1.0
White_000067,White,20-29,Male,9437,9927,20-29,Male,20-29,Male,1.5704279,False,1.0
White_000068,White,20-29,Male,9437,10506,20-29,Male,20-29,Male,1.8486348,False,1.0
White_000069,White,20-29,Male,9927,10506,20-29,Male,20-29,Male,1.6832197,False,1.0
White_000070,White,20-29,Female,2323,967,20-29,Female,20-29,Female,1.9876597,False,1.0
White_000071,White,20-29,Female,2323,7836,20-29,Female,20-29,Female,1.3262044,False,1.0
White_000072,White,20-29,Female,2323,1258,20-29,Female,20-29,Female,1.9770133,False,1.0
White_000073,White,20-29,Female,2323,2924,20-29,Female,20-29,Female,1.7394967,False,1.0
White_000074,White,20-29,Female,967,7836,20-29,Female,20-29,Female,2.1064997,False,1.0
White_000075,White,20-29,Female,967,1258,20-29,Female,20-29,Female,1.858619,False,1.0
White_000076,White,20-29,Female,967,2924,20-29,Female,20-29,Female,2.0128849,False,1.0
White_000077,White,20-29,Female,7836,1258,20-29,Female,20-29,Female,2.3838305,False,1.0
White_000078,White,20-29,Female,7836,2924,20-29,Female,20-29,Female,1.6361095,False,1.0
White_000079,White,20-29,Female,1258,2924,20-29,Female,20-29,Female,2.2144403,False,1.0
White_000080,White,30-39,Male,1388,1385,30-39,Male,30-39,Male,1.597455,False,1.0
White_000081,White,30-39,Male,1388,4794,30-39,Male,30-39,Male,1.7880408,False,1.0
White_000082,White,30-39,Male,1388,8349,30-39,Male,30-39,Male,2.282843,False,1.0
White_000083,White,30-39,Male,1388,2517,30-39,Male,30-39,Male,2.007627,False,1.0
White_000084,White,30-39,Male,1385,4794,30-39,Male,30-39,Male,2.4271874,False,1.0
White_000085,White,30-39,Male,1385,8349,30-39,Male,30-39,Male,2.044558,False,1.0
White_000086,White,30-39,Male,1385,2517,30-39,Male,30-39,Male,2.0745397,False,1.0
White_000087,White,30-39,Male,4794,8349,30-39,Male,30-39,Male,1.7950449,False,1.0
White_000088,White,30-39,Male,4794,2517,30-39,Male,30-39,Male,2.4819956,False,1.0
White_000089,White,30-39,Male,8349,2517,30-39,Male,30-39,Male,1.7073596,False,1.0
White_000090,White,30-39,Female,7400,2947,30-39,Female,30-39,Female,1.8503598,False,1.0
White_000091,White,30-39,Female,7400,7533,30-39,Female,30-39,Female,1.3059618,False,1.0
White_000092,White,30-39,Female,7400,7685,30-39,Female,30-39,Female,1.342482,False,1.0
White_000093,White,30-39,Female,7400,626,30-39,Female,30-39,Female,1.3655556,False,1.0
White_000094,White,30-39,Female,2947,7533,30-39,Female,30-39,Female,1.7410815,False,1.0
White_000095,White,30-39,Female,2947,7685,30-39,Female,30-39,Female,1.881333,False,1.0
White_000096,White,30-39,Female,2947,626,30-39,Female,30-39,Female,1.5446818,False,1.0
White_000097,White,30-39,Female,7533,7685,30-39,Female,30-39,Female,1.1279356,False,1.0
White_000098,White,30-39,Female,7533,626,30-39,Female,30-39,Female,1.4879363,False,1.0
White_000099,White,30-39,Female,7685,626,30-39,Female,30-39,Female,1.5201032,False,1.0
White_000100,White,40-49,Male,9724,1434,40-49,Male,40-49,Male,2.0488663,False,1.0
White_000101,White,40-49,Male,9724,6825,40-49,Male,40-49,Male,2.1489654,False,1.0
White_000102,White,40-49,Male,9724,10856,40-49,Male,40-49,Male,2.6621082,False,1.0
White_000103,White,40-49,Male,9724,9290,40-49,Male,40-49,Male,1.9805155,False,1.0
White_000104,White,40-49,Male,1434,6825,40-49,Male,40-49,Male,1.5540583,False,1.0
White_000105,White,40-49,Male,1434,10856,40-49,Male,40-49,Male,2.3053005,False,1.0
White_000106,White,40-49,Male,1434,9290,40-49,Male,40-49,Male,1.942815,False,1.0
White_000107,White,40-49,Male,6825,10856,40-49,Male,40-49,Male,1.3360856,False,1.0
White_000108,White,40-49,Male,6825,9290,40-49,Male,40-49,Male,1.2726582,False,1.0
White_000109,White,40-49,Male,10856,9290,40-49,Male,40-49,Male,1.6474332,False,1.0
White_000110,White,40-49,Female,9089,8480,40-49,Female,40-49,Female,1.7498167,False,1.0
White_000111,White,40-49,Female,9089,6099,40-49,Female,40-49,Female,1.6769313,False,1.0
White_000112,White,40-49,Female,9089,4889,40-49,Female,40-49,Female,0.97072953,True,1.0
White_000113,White,40-49,Female,9089,3817,40-49,Female,40-49,Female,1.712419,False,1.0
White_000114,White,40-49,Female,8480,6099,40-49,Female,40-49,Female,1.5558023,False,1.0
White_000115,White,40-49,Female,8480,4889,40-49,Female,40-49,Female,1.6114526,False,1.0
White_000116,White,40-49,Female,8480,3817,40-49,Female,40-49,Female,1.72785,False,1.0
White_000117,White,40-49,Female,6099,4889,40-49,Female,40-49,Female,1.9759201,False,1.0
White_000118,White,40-49,Female,6099,3817,40-49,Female,40-49,Female,2.2005157,False,1.0
White_000119,White,40-49,Female,4889,3817,40-49,Female,40-49,Female,1.7328181,False,1.0
White_000120,White,50-59,Male,6820,5216,50-59,Male,50-59,Male,1.3100481,False,1.0
White_000121,White,50-59,Male,6820,6008,50-59,Male,50-59,Male,2.2411156,False,1.0
White_000122,White,50-59,Male,6820,8727,50-59,Male,50-59,Male,2.026174,False,1.0
White_000123,White,50-59,Male,6820,2907,50-59,Male,50-59,Male,1.7519245,False,1.0
White_000124,White,50-59,Male,5216,6008,50-59,Male,50-59,Male,2.2624445,False,1.0
White_000125,White,50-59,Male,5216,8727,50-59,Male,50-59,Male,1.8240967,False,1.0
White_000126,White,50-59,Male,5216,2907,50-59,Male,50-59,Male,2.109487,False,1.0
White_000127,White,50-59,Male,6008,8727,50-59,Male,50-59,Male,1.826145,False,1.0
White_000128,White,50-59,Male,6008,2907,50-59,Male,50-59,Male,2.13262,False,1.0
White_000129,White,50-59,Male,8727,2907,50-59,Male,50-59,Male,1.9505315,False,1.0
White_000130,White,50-59,Female,5712,9366,50-59,Female,50-59,Female,1.8437245,False,1.0
White_000131,White,50-59,Female,5712,5974,50-59,Female,50-59,Female,1.1999671,False,1.0
White_000132,White,50-59,Female,5712,1259,50-59,Female,50-59,Female,1.3560238,False,1.0
White_000133,White,50-59,Female,5712,322,50-59,Female,50-59,Female,1.401641,False,1.0
White_000134,White,50-59,Female,9366,5974,50-59,Female,50-59,Female,1.8565406,False,1.0
White_000135,White,50-59,Female,9366,1259,50-59,Female,50-59,Female,1.5840461,False,1.0
White_000136,White,50-59,Female,9366,322,50-59,Female,50-59,Female,1.5323162,False,1.0
White_000137,White,50-59,Female,5974,1259,50-59,Female,50-59,Female,1.3585222,False,1.0
White_000138,White,50-59,Female,5974,322,50-59,Female,50-59,Female,1.306082,False,1.0
White_000139,White,50-59,Female,1259,322,50-59,Female,50-59,Female,1.3291825,False,1.0
White_000140,White,60-69,Male,5695,8046,60-69,Male,60-69,Male,1.5870128,False,1.0
White_000141,White,60-69,Male,5695,6927,60-69,Male,60-69,Male,1.4278152,False,1.0
White_000142,White,60-69,Male,5695,1646,60-69,Male,60-69,Male,2.2602725,False,1.0
White_000143,White,60-69,Male,5695,1575,60-69,Male,60-69,Male,1.3999822,False,1.0
White_000144,White,60-69,Male,8046,6927,60-69,Male,60-69,Male,1.6204265,False,1.0
White_000145,White,60-69,Male,8046,1646,60-69,Male,60-69,Male,1.6896746,False,1.0
White_000146,White,60-69,Male,8046,1575,60-69,Male,60-69,Male,1.7811346,False,1.0
White_000147,White,60-69,Male,6927,1646,60-69,Male,60-69,Male,1.5302575,False,1.0
White_000148,White,60-69,Male,6927,1575,60-69,Male,60-69,Male,1.757339,False,1.0
White_000149,White,60-69,Male,1646,1575,60-69,Male,60-69,Male,1.4452838,False,1.0
White_000150,White,60-69,Female,10443,4165,60-69,Female,60-69,Female,1.66927,False,1.0
White_000151,White,60-69,Female,10443,10010,60-69,Female,60-69,Female,1.8682795,False,1.0
White_000152,White,60-69,Female,10443,5436,60-69,Female,60-69,Female,1.416008,False,1.0
White_000153,White,60-69,Female,10443,2601,60-69,Female,60-69,Female,1.4672219,False,1.0
White_000154,White,60-69,Female,4165,10010,60-69,Female,60-69,Female,1.3824837,False,1.0
White_000155,White,60-69,Female,4165,5436,60-69,Female,60-69,Female,1.6985707,False,1.0
White_000156,White,60-69,Female,4165,2601,60-69,Female,60-69,Female,1.8640345,False,1.0
White_000157,White,60-69,Female,10010,5436,60-69,Female,60-69,Female,1.9723713,False,1.0
White_000158,White,60-69,Female,10010,2601,60-69,Female,60-69,Female,1.7477047,False,1.0
White_000159,White,60-69,Female,5436,2601,60-69,Female,60-69,Female,1.7360001,False,1.0
White_000160,White,70+,Male,9010,5556,70+,Male,70+,Male,1.7761416,False,1.0
White_000161,White,70+,Male,9010,1866,70+,Male,70+,Male,1.145866,False,1.0
White_000162,White,70+,Male,9010,3932,70+,Male,70+,Male,1.6628265,False,1.0
White_000163,White,70+,Male,9010,8980,70+,Male,70+,Male,1.5686722,False,1.0
White_000164,White,70+,Male,5556,1866,70+,Male,70+,Male,1.3276119,False,1.0
White_000165,White,70+,Male,5556,3932,70+,Male,70+,Male,1.0421575,False,1.0
White_000166,White,70+,Male,5556,8980,70+,Male,70+,Male,1.1297429,False,1.0
White_000167,White,70+,Male,1866,3932,70+,Male,70+,Male,1.6827857,False,1.0
White_000168,White,70+,Male,1866,8980,70+,Male,70+,Male,1.6919768,False,1.0
White_000169,White,70+,Male,3932,8980,70+,Male,70+,Male,1.4644837,False,1.0
White_000170,White,70+,Female,4099,3262,70+,Female,70+,Female,1.5383899,False,1.0
White_000171,White,70+,Female,4099,5448,70+,Female,70+,Female,1.3484343,False,1.0
White_000172,White,70+,Female,4099,10923,70+,Female,70+,Female,1.1326783,False,1.0
White_000173,White,70+,Female,4099,7092,70+,Female,70+,Female,1.0142283,False,1.0
White_000174,White,70+,Female,3262,5448,70+,Female,70+,Female,1.2879012,False,1.0
White_000175,White,70+,Female,3262,10923,70+,Female,70+,Female,1.3786793,False,1.0
White_000176,White,70+,Female,3262,7092,70+,Female,70+,Female,1.1535418,False,1.0
White_000177,White,70+,Female,5448,10923,70+,Female,70+,Female,1.1090832,False,1.0
White_000178,White,70+,Female,5448,7092,70+,Female,70+,Female,1.1799293,False,1.0
White_000179,White,70+,Female,10923,7092,70+,Female,70+,Female,1.20761,False,1.0
