pair_id,race,age,gender,image_A_index,image_B_index,image_A_age,image_A_gender,image_B_age,image_B_gender,baseline_distance,baseline_is_false_accept,distance_threshold
East_Asian_000023,East_Asian,3-9,Male,1566,1644,3-9,Male,3-9,Male,1.083243,False,1.0
East_Asian_000024,East_Asian,3-9,Male,8431,398,3-9,Male,3-9,Male,1.2902639,False,1.0
East_Asian_000025,East_Asian,3-9,Male,8431,313,3-9,Male,3-9,Male,1.3489076,False,1.0
East_Asian_000026,East_Asian,3-9,Male,8431,1644,3-9,Male,3-9,Male,1.8558,False,1.0
East_Asian_000027,East_Asian,3-9,Male,398,313,3-9,Male,3-9,Male,0.62490904,True,1.0
East_Asian_000028,East_Asian,3-9,Male,398,1644,3-9,Male,3-9,Male,1.4054868,False,1.0
East_Asian_000029,East_Asian,3-9,Male,313,1644,3-9,Male,3-9,Male,1.1799057,False,1.0
East_Asian_000030,East_Asian,3-9,Female,3475,3683,3-9,Female,3-9,Female,0.92166317,True,1.0
East_Asian_000031,East_Asian,3-9,Female,3475,9279,3-9,Female,3-9,Female,0.9233246,True,1.0
East_Asian_000032,East_Asian,3-9,Female,3475,10177,3-9,Female,3-9,Female,1.4945619,False,1.0
East_Asian_000033,East_Asian,3-9,Female,3475,571,3-9,Female,3-9,Female,0.9180428,True,1.0
East_Asian_000034,East_Asian,3-9,Female,3683,9279,3-9,Female,3-9,Female,0.8284267,True,1.0
East_Asian_000035,East_Asian,3-9,Female,3683,10177,3-9,Female,3-9,Female,0.83983487,True,1.0
East_Asian_000036,East_Asian,3-9,Female,3683,571,3-9,Female,3-9,Female,0.8571663,True,1.0
East_Asian_000037,East_Asian,3-9,Female,9279,10177,3-9,Female,3-9,Female,1.1318233,False,1.0
East_Asian_000038,East_Asian,3-9,Female,9279,571,3-9,Female,3-9,Female,1.3831854,False,1.0
East_Asian_000039,East_Asian,3-9,Female,10177,571,3-9,Female,3-9,Female,0.97684824,True,1.0
East_Asian_000040,East_Asian,10-19,Male,3410,7577,10-19,Male,10-19,Male,0.6415331,True,1.0
East_Asian_000041,East_Asian,10-19,Male,3410,3845,10-19,Male,10-19,Male,1.1943251,False,1.0
East_Asian_000042,East_Asian,10-19,Male,3410,8205,10-19,Male,10-19,Male,0.73314893,True,1.0
East_Asian_000043,East_Asian,10-19,Male,3410,4449,10-19,Male,10-19,Male,0.9676611,True,1.0
East_Asian_000044,East_Asian,10-19,Male,7577,3845,10-19,Male,10-19,Male,1.619451,False,1.0
East_Asian_000045,East_Asian,10-19,Male,7577,8205,10-19,Male,10-19,Male,0.8636357,True,1.0
East_Asian_000046,East_Asian,10-19,Male,7577,4449,10-19,Male,10-19,Male,1.31281,False,1.0
East_Asian_000047,East_Asian,10-19,Male,3845,8205,10-19,Male,10-19,Male,1.0936514,False,1.0
East_Asian_000048,East_Asian,10-19,Male,3845,4449,10-19,Male,10-19,Male,0.8771379,True,1.0
East_Asian_000049,East_Asian,10-19,Male,8205,4449,10-19,Male,10-19,Male,0.8164788,True,1.0
East_Asian_000050,East_Asian,10-19,Female,23,2209,10-19,Female,10-19,Female,1.2123396,False,1.0
East_Asian_000051,East_Asian,10-19,Female,23,7653,10-19,Female,10-19,Female,0.93146765,True,1.0
East_Asian_000052,East_Asian,10-19,Female,23,6188,10-19,Female,10-19,Female,1.3587666,False,1.0
East_Asian_000053,East_Asian,10-19,Female,23,4814,10-19,Female,10-19,Female,1.2598051,False,1.0
East_Asian_000054,East_Asian,10-19,Female,2209,7653,10-19,Female,10-19,Female,1.6699642,False,1.0
East_Asian_000055,East_Asian,10-19,Female,2209,6188,10-19,Female,10-19,Female,1.2132237,False,1.0
East_Asian_000056,East_Asian,10-19,Female,2209,4814,10-19,Female,10-19,Female,0.7810914,True,1.0
East_Asian_000057,East_Asian,10-19,Female,7653,6188,10-19,Female,10-19,Female,1.4303982,False,1.0
East_Asian_000058,East_Asian,10-19,Female,7653,4814,10-19,Female,10-19,Female,1.874407,False,1.0
East_Asian_000059,East_Asian,10-19,Female,6188,4814,10-19,Female,10-19,Female,1.5970178,False,1.0
East_Asian_000060,East_Asian,20-29,Male,3146,4147,20-29,Male,20-29,Male,1.2925496,False,1.0
East_Asian_000061,East_Asian,20-29,Male,3146,7046,20-29,Male,20-29,Male,1.1368165,False,1.0
East_Asian_000062,East_Asian,20-29,Male,3146,2109,20-29,Male,20-29,Male,1.7575376,False,1.0
East_Asian_000063,East_Asian,20-29,Male,3146,1926,20-29,Male,20-29,Male,0.6703274,True,1.0
East_Asian_000064,East_Asian,20-29,Male,4147,7046,20-29,Male,20-29,Male,0.99184716,True,1.0
East_Asian_000065,East_Asian,20-29,Male,4147,2109,20-29,Male,20-29,Male,1.761672,False,1.0
East_Asian_000066,East_Asian,20-29,Male,4147,1926,20-29,Male,20-29,Male,1.1593597,False,1.0
East_Asian_000067,East_Asian,20-29,Male,7046,2109,20-29,Male,20-29,Male,1.7742391,False,1.0
East_Asian_000068,East_Asian,20-29,Male,7046,1926,20-29,Male,20-29,Male,1.3014007,False,1.0
East_Asian_000069,East_Asian,20-29,Male,2109,1926,20-29,Male,20-29,Male,1.6426492,False,1.0
East_Asian_000070,East_Asian,20-29,Female,5855,1653,20-29,Female,20-29,Female,1.4929869,False,1.0
East_Asian_000071,East_Asian,20-29,Female,5855,5538,20-29,Female,20-29,Female,1.1113387,False,1.0
East_Asian_000072,East_Asian,20-29,Female,5855,5244,20-29,Female,20-29,Female,1.17368,False,1.0
East_Asian_000073,East_Asian,20-29,Female,5855,8689,20-29,Female,20-29,Female,1.382177,False,1.0
East_Asian_000074,East_Asian,20-29,Female,1653,5538,20-29,Female,20-29,Female,1.1069261,False,1.0
East_Asian_000075,East_Asian,20-29,Female,1653,5244,20-29,Female,20-29,Female,1.2094029,False,1.0
East_Asian_000076,East_Asian,20-29,Female,1653,8689,20-29,Female,20-29,Female,1.6466856,False,1.0
East_Asian_000077,East_Asian,20-29,Female,5538,5244,20-29,Female,20-29,Female,1.0338572,False,1.0
East_Asian_000078,East_Asian,20-29,Female,5538,8689,20-29,Female,20-29,Female,1.1388112,False,1.0
East_Asian_000079,East_Asian,20-29,Female,5244,8689,20-29,Female,20-29,Female,1.2564912,False,1.0
East_Asian_000080,East_Asian,30-39,Male,4742,1011,30-39,Male,30-39,Male,1.1154677,False,1.0
East_Asian_000081,East_Asian,30-39,Male,4742,9132,30-39,Male,30-39,Male,1.1875952,False,1.0
East_Asian_000082,East_Asian,30-39,Male,4742,1986,30-39,Male,30-39,Male,1.2570648,False,1.0
East_Asian_000083,East_Asian,30-39,Male,4742,7114,30-39,Male,30-39,Male,2.2613876,False,1.0
East_Asian_000084,East_Asian,30-39,Male,1011,9132,30-39,Male,30-39,Male,0.80595154,True,1.0
East_Asian_000085,East_Asian,30-39,Male,1011,1986,30-39,Male,30-39,Male,0.90028363,True,1.0
East_Asian_000086,East_Asian,30-39,Male,1011,7114,30-39,Male,30-39,Male,1.7239486,False,1.0
East_Asian_000087,East_Asian,30-39,Male,9132,1986,30-39,Male,30-39,Male,0.6193428,True,1.0
East_Asian_000088,East_Asian,30-39,Male,9132,7114,30-39,Male,30-39,Male,1.8680797,False,1.0
East_Asian_000089,East_Asian,30-39,Male,1986,7114,30-39,Male,30-39,Male,1.9883175,False,1.0
East_Asian_000090,East_Asian,30-39,Female,1139,6464,30-39,Female,30-39,Female,1.4870398,False,1.0
East_Asian_000091,East_Asian,30-39,Female,1139,3405,30-39,Female,30-39,Female,1.1412851,False,1.0
East_Asian_000092,East_Asian,30-39,Female,1139,9621,30-39,Female,30-39,Female,1.2562723,False,1.0
East_Asian_000093,East_Asian,30-39,Female,1139,7160,30-39,Female,30-39,Female,0.9904078,True,1.0
East_Asian_000094,East_Asian,30-39,Female,6464,3405,30-39,Female,30-39,Female,1.4405246,False,1.0
East_Asian_000095,East_Asian,30-39,Female,6464,9621,30-39,Female,30-39,Female,1.720786,False,1.0
East_Asian_000096,East_Asian,30-39,Female,6464,7160,30-39,Female,30-39,Female,2.1007652,False,1.0
East_Asian_000097,East_Asian,30-39,Female,3405,9621,30-39,Female,30-39,Female,1.5178802,False,1.0
East_Asian_000098,East_Asian,30-39,Female,3405,7160,30-39,Female,30-39,Female,1.4877524,False,1.0
East_Asian_000099,East_Asian,30-39,Female,9621,7160,30-39,Female,30-39,Female,0.75575024,True,1.0
East_Asian_000100,East_Asian,40-49,Male,10756,7035,40-49,Male,40-49,Male,1.1356571,False,1.0
East_Asian_000101,East_Asian,40-49,Male,10756,9794,40-49,Male,40-49,Male,1.3664653,False,1.0
East_Asian_000102,East_Asian,40-49,Male,10756,4034,40-49,Male,40-49,Male,1.4926772,False,1.0
East_Asian_000103,East_Asian,40-49,Male,10756,1221,40-49,Male,40-49,Male,0.9520464,True,1.0
East_Asian_000104,East_Asian,40-49,Male,7035,9794,40-49,Male,40-49,Male,1.5622177,False,1.0
East_Asian_000105,East_Asian,40-49,Male,7035,4034,40-49,Male,40-49,Male,1.4585336,False,1.0
East_Asian_000106,East_Asian,40-49,Male,7035,1221,40-49,Male,40-49,Male,0.95261097,True,1.0
East_Asian_000107,East_Asian,40-49,Male,9794,4034,40-49,Male,40-49,Male,1.5533452,False,1.0
East_Asian_000108,East_Asian,40-49,Male,9794,1221,40-49,Male,40-49,Male,1.4932262,False,1.0
East_Asian_000109,East_Asian,40-49,Male,4034,1221,40-49,Male,40-49,Male,1.4935981,False,1.0
East_Asian_000110,East_Asian,40-49,Female,1056,10014,40-49,Female,40-49,Female,0.9208133,True,1.0
East_Asian_000111,East_Asian,40-49,Female,1056,2383,40-49,Female,40-49,Female,0.6420301,True,1.0
East_Asian_000112,East_Asian,40-49,Female,1056,3376,40-49,Female,40-49,Female,0.5569694,True,1.0
East_Asian_000113,East_Asian,40-49,Female,1056,1491,40-49,Female,40-49,Female,1.2455959,False,1.0
East_Asian_000114,East_Asian,40-49,Female,10014,2383,40-49,Female,40-49,Female,0.8919836,True,1.0
East_Asian_000115,East_Asian,40-49,Female,10014,3376,40-49,Female,40-49,Female,1.0193601,False,1.0
East_Asian_000116,East_Asian,40-49,Female,10014,1491,40-49,Female,40-49,Female,1.4817164,False,1.0
East_Asian_000117,East_Asian,40-49,Female,2383,3376,40-49,Female,40-49,Female,1.044339,False,1.0
East_Asian_000118,East_Asian,40-49,Female,2383,1491,40-49,Female,40-49,Female,0.9525262,True,1.0
East_Asian_000119,East_Asian,40-49,Female,3376,1491,40-49,Female,40-49,Female,1.6358701,False,1.0
East_Asian_000120,East_Asian,50-59,Male,3296,1263,50-59,Male,50-59,Male,1.4078417,False,1.0
East_Asian_000121,East_Asian,50-59,Male,3296,6372,50-59,Male,50-59,Male,1.5464569,False,1.0
East_Asian_000122,East_Asian,50-59,Male,3296,4641,50-59,Male,50-59,Male,1.6738695,False,1.0
East_Asian_000123,East_Asian,50-59,Male,3296,7049,50-59,Male,50-59,Male,0.7253448,True,1.0
East_Asian_000124,East_Asian,50-59,Male,1263,6372,50-59,Male,50-59,Male,1.3734103,False,1.0
East_Asian_000125,East_Asian,50-59,Male,1263,4641,50-59,Male,50-59,Male,0.815439,True,1.0
East_Asian_000126,East_Asian,50-59,Male,1263,7049,50-59,Male,50-59,Male,1.100356,False,1.0
East_Asian_000127,East_Asian,50-59,Male,6372,4641,50-59,Male,50-59,Male,1.4746095,False,1.0
East_Asian_000128,East_Asian,50-59,Male,6372,7049,50-59,Male,50-59,Male,1.5712955,False,1.0
East_Asian_000129,East_Asian,50-59,Male,4641,7049,50-59,Male,50-59,Male,1.2758218,False,1.0
East_Asian_000130,East_Asian,50-59,Female,10921,6073,50-59,Female,50-59,Female,0.84949195,True,1.0
East_Asian_000131,East_Asian,50-59,Female,10921,2596,50-59,Female,50-59,Female,1.0412633,False,1.0
East_Asian_000132,East_Asian,50-59,Female,10921,10677,50-59,Female,50-59,Female,1.0746365,False,1.0
East_Asian_000133,East_Asian,50-59,Female,10921,9651,50-59,Female,50-59,Female,1.3110013,False,1.0
East_Asian_000134,East_Asian,50-59,Female,6073,2596,50-59,Female,50-59,Female,1.0669253,False,1.0
East_Asian_000135,East_Asian,50-59,Female,6073,10677,50-59,Female,50-59,Female,1.0764697,False,1.0
East_Asian_000136,East_Asian,50-59,Female,6073,9651,50-59,Female,50-59,Female,0.9682092,True,1.0
East_Asian_000137,East_Asian,50-59,Female,2596,10677,50-59,Female,50-59,Female,1.0453843,False,1.0
East_Asian_000138,East_Asian,50-59,Female,2596,9651,50-59,Female,50-59,Female,0.7951591,True,1.0
East_Asian_000139,East_Asian,50-59,Female,10677,9651,50-59,Female,50-59,Female,1.0813954,False,1.0
East_Asian_000140,East_Asian,60-69,Male,4708,4971,60-69,Male,60-69,Male,1.1697342,False,1.0
East_Asian_000141,East_Asian,60-69,Male,4708,1601,60-69,Male,60-69,Male,0.9470875,True,1.0
East_Asian_000142,East_Asian,60-69,Male,4708,5461,60-69,Male,60-69,Male,1.0468869,False,1.0
East_Asian_000143,East_Asian,60-69,Male,4708,5476,60-69,Male,60-69,Male,0.9241002,True,1.0
East_Asian_000144,East_Asian,60-69,Male,4971,1601,60-69,Male,60-69,Male,1.1671935,False,1.0
East_Asian_000145,East_Asian,60-69,Male,4971,5461,60-69,Male,60-69,Male,0.46967942,True,1.0
East_Asian_000146,East_Asian,60-69,Male,4971,5476,60-69,Male,60-69,Male,1.1274927,False,1.0
East_Asian_000147,East_Asian,60-69,Male,1601,5461,60-69,Male,60-69,Male,1.027929,False,1.0
East_Asian_000148,East_Asian,60-69,Male,1601,5476,60-69,Male,60-69,Male,0.6922991,True,1.0
East_Asian_000149,East_Asian,60-69,Male,5461,5476,60-69,Male,60-69,Male,1.1596498,False,1.0
East_Asian_000150,East_Asian,60-69,Female,2475,6456,60-69,Female,60-69,Female,0.9967556,True,1.0
East_Asian_000151,East_Asian,60-69,Female,2475,3105,60-69,Female,60-69,Female,0.7093008,True,1.0
East_Asian_000152,East_Asian,60-69,Female,2475,9791,60-69,Female,60-69,Female,0.707515,True,1.0
East_Asian_000153,East_Asian,60-69,Female,2475,6271,60-69,Female,60-69,Female,0.8701831,True,1.0
East_Asian_000154,East_Asian,60-69,Female,6456,3105,60-69,Female,60-69,Female,0.96015877,True,1.0
East_Asian_000155,East_Asian,60-69,Female,6456,9791,60-69,Female,60-69,Female,1.1237286,False,1.0
East_Asian_000156,East_Asian,60-69,Female,6456,6271,60-69,Female,60-69,Female,0.9286374,True,1.0
East_Asian_000157,East_Asian,60-69,Female,3105,9791,60-69,Female,60-69,Female,0.8275037,True,1.0
East_Asian_000158,East_Asian,60-69,Female,3105,6271,60-69,Female,60-69,Female,0.7843695,True,1.0
East_Asian_000159,East_Asian,60-69,Female,9791,6271,60-69,Female,60-69,Female,0.67601466,True,1.0
East_Asian_000160,East_Asian,70+,Male,1749,617,70+,Male,70+,Male,1.1349249,False,1.0
East_Asian_000161,East_Asian,70+,Male,1749,7808,70+,Male,70+,Male,1.3098133,False,1.0
East_Asian_000162,East_Asian,70+,Male,1749,298,70+,Male,70+,Male,0.9622382,True,1.0
East_Asian_000163,East_Asian,70+,Male,1749,9191,70+,Male,70+,Male,1.5178242,False,1.0
East_Asian_000164,East_Asian,70+,Male,617,7808,70+,Male,70+,Male,0.5892998,True,1.0
East_Asian_000165,East_Asian,70+,Male,617,298,70+,Male,70+,Male,0.7434064,True,1.0
East_Asian_000166,East_Asian,70+,Male,617,9191,70+,Male,70+,Male,0.9808545,True,1.0
East_Asian_000167,East_Asian,70+,Male,7808,298,70+,Male,70+,Male,0.9539276,True,1.0
East_Asian_000168,East_Asian,70+,Male,7808,9191,70+,Male,70+,Male,0.5373969,True,1.0
East_Asian_000169,East_Asian,70+,Male,298,9191,70+,Male,70+,Male,1.2709935,False,1.0
East_Asian_000170,East_Asian,70+,Female,3603,10,70+,Female,70+,Female,0.39901462,True,1.0
East_Asian_000171,East_Asian,70+,Female,3603,1146,70+,Female,70+,Female,1.2237267,False,1.0
East_Asian_000172,East_Asian,70+,Female,3603,6508,70+,Female,70+,Female,0.5313803,True,1.0
East_Asian_000173,East_Asian,70+,Female,3603,5337,70+,Female,70+,Female,0.9019772,True,1.0
East_Asian_000174,East_Asian,70+,Female,10,1146,70+,Female,70+,Female,1.3216581,False,1.0
East_Asian_000175,East_Asian,70+,Female,10,6508,70+,Female,70+,Female,0.57764685,True,1.0
East_Asian_000176,East_Asian,70+,Female,10,5337,70+,Female,70+,Female,0.7479092,True,1.0
East_Asian_000177,East_Asian,70+,Female,1146,6508,70+,Female,70+,Female,1.0427712,False,1.0
East_Asian_000178,East_Asian,70+,Female,1146,5337,70+,Female,70+,Female,1.049623,False,1.0
East_Asian_000179,East_Asian,70+,Female,6508,5337,70+,Female,70+,Female,0.65374434,True,1.0
